"","Scenario","Location","Vegetation","Year","Decade","Avg"
"5391","SRES A1B","Western Alaska","Shrub Tundra",2063,"2060",112634
"5392","SRES A1B","Western Alaska","Shrub Tundra",2064,"2060",112506
"5393","SRES A1B","Western Alaska","Shrub Tundra",2065,"2060",112390
"5394","SRES A1B","Western Alaska","Shrub Tundra",2066,"2060",112473
"5395","SRES A1B","Western Alaska","Shrub Tundra",2067,"2060",112315
"5396","SRES A1B","Western Alaska","Shrub Tundra",2068,"2060",112154
"5397","SRES A1B","Western Alaska","Shrub Tundra",2069,"2060",111882
"5398","SRES A1B","Western Alaska","Shrub Tundra",2070,"2070",111708
"5399","SRES A1B","Western Alaska","Shrub Tundra",2071,"2070",111338
"5400","SRES A1B","Western Alaska","Shrub Tundra",2072,"2070",110044
"5401","SRES A1B","Western Alaska","Shrub Tundra",2073,"2070",109926
"5402","SRES A1B","Western Alaska","Shrub Tundra",2074,"2070",109722
"5403","SRES A1B","Western Alaska","Shrub Tundra",2075,"2070",109662
"5404","SRES A1B","Western Alaska","Shrub Tundra",2076,"2070",109555
"5405","SRES A1B","Western Alaska","Shrub Tundra",2077,"2070",109336
"5406","SRES A1B","Western Alaska","Shrub Tundra",2078,"2070",109261
"5407","SRES A1B","Western Alaska","Shrub Tundra",2079,"2070",109127
"5408","SRES A1B","Western Alaska","Shrub Tundra",2080,"2080",109197
"5409","SRES A1B","Western Alaska","Shrub Tundra",2081,"2080",109212
"5410","SRES A1B","Western Alaska","Shrub Tundra",2082,"2080",109025
"5411","SRES A1B","Western Alaska","Shrub Tundra",2083,"2080",108902
"5412","SRES A1B","Western Alaska","Shrub Tundra",2084,"2080",108884
"5413","SRES A1B","Western Alaska","Shrub Tundra",2085,"2080",108812
"5414","SRES A1B","Western Alaska","Shrub Tundra",2086,"2080",108740
"5415","SRES A1B","Western Alaska","Shrub Tundra",2087,"2080",108384
"5416","SRES A1B","Western Alaska","Shrub Tundra",2088,"2080",108112
"5417","SRES A1B","Western Alaska","Shrub Tundra",2089,"2080",108151
"5418","SRES A1B","Western Alaska","Shrub Tundra",2090,"2090",108255
"5419","SRES A1B","Western Alaska","Shrub Tundra",2091,"2090",107717
"5420","SRES A1B","Western Alaska","Shrub Tundra",2092,"2090",107690
"5421","SRES A1B","Western Alaska","Shrub Tundra",2093,"2090",107593
"5422","SRES A1B","Western Alaska","Shrub Tundra",2094,"2090",107535
"5423","SRES A1B","Western Alaska","Shrub Tundra",2095,"2090",107552
"5424","SRES A1B","Western Alaska","Shrub Tundra",2096,"2090",107560
"5425","SRES A1B","Western Alaska","Shrub Tundra",2097,"2090",107353
"5426","SRES A1B","Western Alaska","Shrub Tundra",2098,"2090",107332
"5427","SRES A1B","Western Alaska","Shrub Tundra",2099,"2090",107202
"5428","SRES A1B","Western Alaska","Shrub Tundra",2100,"2100",107073
"5429","SRES A1B","Western Alaska","White Spruce",2009,"2000",51536
"5430","SRES A1B","Western Alaska","White Spruce",2010,"2010",50988
"5431","SRES A1B","Western Alaska","White Spruce",2011,"2010",50892
"5432","SRES A1B","Western Alaska","White Spruce",2012,"2010",51068
"5433","SRES A1B","Western Alaska","White Spruce",2013,"2010",48468
"5434","SRES A1B","Western Alaska","White Spruce",2014,"2010",48375
"5435","SRES A1B","Western Alaska","White Spruce",2015,"2010",48510
"5436","SRES A1B","Western Alaska","White Spruce",2016,"2010",48689
"5437","SRES A1B","Western Alaska","White Spruce",2017,"2010",48638
"5438","SRES A1B","Western Alaska","White Spruce",2018,"2010",48887
"5439","SRES A1B","Western Alaska","White Spruce",2019,"2010",49044
"5440","SRES A1B","Western Alaska","White Spruce",2020,"2020",49064
"5441","SRES A1B","Western Alaska","White Spruce",2021,"2020",49488
"5442","SRES A1B","Western Alaska","White Spruce",2022,"2020",49426
"5443","SRES A1B","Western Alaska","White Spruce",2023,"2020",49607
"5444","SRES A1B","Western Alaska","White Spruce",2024,"2020",49885
"5445","SRES A1B","Western Alaska","White Spruce",2025,"2020",50142
"5446","SRES A1B","Western Alaska","White Spruce",2026,"2020",50152
"5447","SRES A1B","Western Alaska","White Spruce",2027,"2020",50475
"5448","SRES A1B","Western Alaska","White Spruce",2028,"2020",50361
"5449","SRES A1B","Western Alaska","White Spruce",2029,"2020",50610
"5450","SRES A1B","Western Alaska","White Spruce",2030,"2030",50076
"5451","SRES A1B","Western Alaska","White Spruce",2031,"2030",50390
"5452","SRES A1B","Western Alaska","White Spruce",2032,"2030",50598
"5453","SRES A1B","Western Alaska","White Spruce",2033,"2030",50584
"5454","SRES A1B","Western Alaska","White Spruce",2034,"2030",50752
"5455","SRES A1B","Western Alaska","White Spruce",2035,"2030",51012
"5456","SRES A1B","Western Alaska","White Spruce",2036,"2030",51090
"5457","SRES A1B","Western Alaska","White Spruce",2037,"2030",51458
"5458","SRES A1B","Western Alaska","White Spruce",2038,"2030",51696
"5459","SRES A1B","Western Alaska","White Spruce",2039,"2030",51942
"5460","SRES A1B","Western Alaska","White Spruce",2040,"2040",51026
"5461","SRES A1B","Western Alaska","White Spruce",2041,"2040",51291
"5462","SRES A1B","Western Alaska","White Spruce",2042,"2040",51444
"5463","SRES A1B","Western Alaska","White Spruce",2043,"2040",51606
"5464","SRES A1B","Western Alaska","White Spruce",2044,"2040",51786
"5465","SRES A1B","Western Alaska","White Spruce",2045,"2040",51244
"5466","SRES A1B","Western Alaska","White Spruce",2046,"2040",50394
"5467","SRES A1B","Western Alaska","White Spruce",2047,"2040",50258
"5468","SRES A1B","Western Alaska","White Spruce",2048,"2040",50648
"5469","SRES A1B","Western Alaska","White Spruce",2049,"2040",50792
"5470","SRES A1B","Western Alaska","White Spruce",2050,"2050",50844
"5471","SRES A1B","Western Alaska","White Spruce",2051,"2050",50629
"5472","SRES A1B","Western Alaska","White Spruce",2052,"2050",50990
"5473","SRES A1B","Western Alaska","White Spruce",2053,"2050",51245
"5474","SRES A1B","Western Alaska","White Spruce",2054,"2050",49746
"5475","SRES A1B","Western Alaska","White Spruce",2055,"2050",49953
"5476","SRES A1B","Western Alaska","White Spruce",2056,"2050",50038
"5477","SRES A1B","Western Alaska","White Spruce",2057,"2050",47212
"5478","SRES A1B","Western Alaska","White Spruce",2058,"2050",47325
"5479","SRES A1B","Western Alaska","White Spruce",2059,"2050",47432
"5480","SRES A1B","Western Alaska","White Spruce",2060,"2060",47500
"5481","SRES A1B","Western Alaska","White Spruce",2061,"2060",47436
"5482","SRES A1B","Western Alaska","White Spruce",2062,"2060",47582
"5483","SRES A1B","Western Alaska","White Spruce",2063,"2060",47857
"5484","SRES A1B","Western Alaska","White Spruce",2064,"2060",47913
"5485","SRES A1B","Western Alaska","White Spruce",2065,"2060",48130
"5486","SRES A1B","Western Alaska","White Spruce",2066,"2060",48502
"5487","SRES A1B","Western Alaska","White Spruce",2067,"2060",48709
"5488","SRES A1B","Western Alaska","White Spruce",2068,"2060",48204
"5489","SRES A1B","Western Alaska","White Spruce",2069,"2060",48417
"5490","SRES A1B","Western Alaska","White Spruce",2070,"2070",48951
"5491","SRES A1B","Western Alaska","White Spruce",2071,"2070",48447
"5492","SRES A1B","Western Alaska","White Spruce",2072,"2070",45283
"5493","SRES A1B","Western Alaska","White Spruce",2073,"2070",45709
"5494","SRES A1B","Western Alaska","White Spruce",2074,"2070",45856
"5495","SRES A1B","Western Alaska","White Spruce",2075,"2070",46359
"5496","SRES A1B","Western Alaska","White Spruce",2076,"2070",46496
"5497","SRES A1B","Western Alaska","White Spruce",2077,"2070",46810
"5498","SRES A1B","Western Alaska","White Spruce",2078,"2070",46928
"5499","SRES A1B","Western Alaska","White Spruce",2079,"2070",46656
"5500","SRES A1B","Western Alaska","White Spruce",2080,"2080",46792
"5501","SRES A1B","Western Alaska","White Spruce",2081,"2080",46907
"5502","SRES A1B","Western Alaska","White Spruce",2082,"2080",46923
"5503","SRES A1B","Western Alaska","White Spruce",2083,"2080",47196
"5504","SRES A1B","Western Alaska","White Spruce",2084,"2080",47390
"5505","SRES A1B","Western Alaska","White Spruce",2085,"2080",47416
"5506","SRES A1B","Western Alaska","White Spruce",2086,"2080",47452
"5507","SRES A1B","Western Alaska","White Spruce",2087,"2080",45870
"5508","SRES A1B","Western Alaska","White Spruce",2088,"2080",45154
"5509","SRES A1B","Western Alaska","White Spruce",2089,"2080",45308
"5510","SRES A1B","Western Alaska","White Spruce",2090,"2090",44954
"5511","SRES A1B","Western Alaska","White Spruce",2091,"2090",43412
"5512","SRES A1B","Western Alaska","White Spruce",2092,"2090",43646
"5513","SRES A1B","Western Alaska","White Spruce",2093,"2090",43849
"5514","SRES A1B","Western Alaska","White Spruce",2094,"2090",44189
"5515","SRES A1B","Western Alaska","White Spruce",2095,"2090",44276
"5516","SRES A1B","Western Alaska","White Spruce",2096,"2090",44318
"5517","SRES A1B","Western Alaska","White Spruce",2097,"2090",44682
"5518","SRES A1B","Western Alaska","White Spruce",2098,"2090",44899
"5519","SRES A1B","Western Alaska","White Spruce",2099,"2090",45113
"5520","SRES A1B","Western Alaska","White Spruce",2100,"2100",45533
"5521","SRES A2","Alaska","Black Spruce",2009,"2000",179396
"5522","SRES A2","Alaska","Black Spruce",2010,"2010",180283
"5523","SRES A2","Alaska","Black Spruce",2011,"2010",180791
"5524","SRES A2","Alaska","Black Spruce",2012,"2010",181834
"5525","SRES A2","Alaska","Black Spruce",2013,"2010",182094
"5526","SRES A2","Alaska","Black Spruce",2014,"2010",182617
"5527","SRES A2","Alaska","Black Spruce",2015,"2010",183548
"5528","SRES A2","Alaska","Black Spruce",2016,"2010",183360
"5529","SRES A2","Alaska","Black Spruce",2017,"2010",184127
"5530","SRES A2","Alaska","Black Spruce",2018,"2010",185115
"5531","SRES A2","Alaska","Black Spruce",2019,"2010",185882
"5532","SRES A2","Alaska","Black Spruce",2020,"2020",186798
"5533","SRES A2","Alaska","Black Spruce",2021,"2020",185692
"5534","SRES A2","Alaska","Black Spruce",2022,"2020",186002
"5535","SRES A2","Alaska","Black Spruce",2023,"2020",187299
"5536","SRES A2","Alaska","Black Spruce",2024,"2020",188055
"5537","SRES A2","Alaska","Black Spruce",2025,"2020",189028
"5538","SRES A2","Alaska","Black Spruce",2026,"2020",188816
"5539","SRES A2","Alaska","Black Spruce",2027,"2020",189739
"5540","SRES A2","Alaska","Black Spruce",2028,"2020",189575
"5541","SRES A2","Alaska","Black Spruce",2029,"2020",189781
"5542","SRES A2","Alaska","Black Spruce",2030,"2030",188602
"5543","SRES A2","Alaska","Black Spruce",2031,"2030",188197
"5544","SRES A2","Alaska","Black Spruce",2032,"2030",177250
"5545","SRES A2","Alaska","Black Spruce",2033,"2030",177025
"5546","SRES A2","Alaska","Black Spruce",2034,"2030",177878
"5547","SRES A2","Alaska","Black Spruce",2035,"2030",178851
"5548","SRES A2","Alaska","Black Spruce",2036,"2030",179466
"5549","SRES A2","Alaska","Black Spruce",2037,"2030",180606
"5550","SRES A2","Alaska","Black Spruce",2038,"2030",178692
"5551","SRES A2","Alaska","Black Spruce",2039,"2030",179341
"5552","SRES A2","Alaska","Black Spruce",2040,"2040",180174
"5553","SRES A2","Alaska","Black Spruce",2041,"2040",181169
"5554","SRES A2","Alaska","Black Spruce",2042,"2040",180156
"5555","SRES A2","Alaska","Black Spruce",2043,"2040",179605
"5556","SRES A2","Alaska","Black Spruce",2044,"2040",180770
"5557","SRES A2","Alaska","Black Spruce",2045,"2040",180352
"5558","SRES A2","Alaska","Black Spruce",2046,"2040",181553
"5559","SRES A2","Alaska","Black Spruce",2047,"2040",178308
"5560","SRES A2","Alaska","Black Spruce",2048,"2040",178906
"5561","SRES A2","Alaska","Black Spruce",2049,"2040",179703
"5562","SRES A2","Alaska","Black Spruce",2050,"2050",180557
"5563","SRES A2","Alaska","Black Spruce",2051,"2050",177922
"5564","SRES A2","Alaska","Black Spruce",2052,"2050",178490
"5565","SRES A2","Alaska","Black Spruce",2053,"2050",177745
"5566","SRES A2","Alaska","Black Spruce",2054,"2050",178454
"5567","SRES A2","Alaska","Black Spruce",2055,"2050",179994
"5568","SRES A2","Alaska","Black Spruce",2056,"2050",179951
"5569","SRES A2","Alaska","Black Spruce",2057,"2050",178473
"5570","SRES A2","Alaska","Black Spruce",2058,"2050",178886
"5571","SRES A2","Alaska","Black Spruce",2059,"2050",179286
"5572","SRES A2","Alaska","Black Spruce",2060,"2060",179182
"5573","SRES A2","Alaska","Black Spruce",2061,"2060",179099
"5574","SRES A2","Alaska","Black Spruce",2062,"2060",180786
"5575","SRES A2","Alaska","Black Spruce",2063,"2060",179616
"5576","SRES A2","Alaska","Black Spruce",2064,"2060",175484
"5577","SRES A2","Alaska","Black Spruce",2065,"2060",175954
"5578","SRES A2","Alaska","Black Spruce",2066,"2060",177128
"5579","SRES A2","Alaska","Black Spruce",2067,"2060",178302
"5580","SRES A2","Alaska","Black Spruce",2068,"2060",174110
"5581","SRES A2","Alaska","Black Spruce",2069,"2060",174777
"5582","SRES A2","Alaska","Black Spruce",2070,"2070",175475
"5583","SRES A2","Alaska","Black Spruce",2071,"2070",176148
"5584","SRES A2","Alaska","Black Spruce",2072,"2070",176819
"5585","SRES A2","Alaska","Black Spruce",2073,"2070",177951
"5586","SRES A2","Alaska","Black Spruce",2074,"2070",177849
"5587","SRES A2","Alaska","Black Spruce",2075,"2070",174370
"5588","SRES A2","Alaska","Black Spruce",2076,"2070",175215
"5589","SRES A2","Alaska","Black Spruce",2077,"2070",175866
"5590","SRES A2","Alaska","Black Spruce",2078,"2070",175663
"5591","SRES A2","Alaska","Black Spruce",2079,"2070",173597
"5592","SRES A2","Alaska","Black Spruce",2080,"2080",174389
"5593","SRES A2","Alaska","Black Spruce",2081,"2080",175103
"5594","SRES A2","Alaska","Black Spruce",2082,"2080",175471
"5595","SRES A2","Alaska","Black Spruce",2083,"2080",172416
"5596","SRES A2","Alaska","Black Spruce",2084,"2080",164096
"5597","SRES A2","Alaska","Black Spruce",2085,"2080",164319
"5598","SRES A2","Alaska","Black Spruce",2086,"2080",162108
"5599","SRES A2","Alaska","Black Spruce",2087,"2080",162235
"5600","SRES A2","Alaska","Black Spruce",2088,"2080",161200
"5601","SRES A2","Alaska","Black Spruce",2089,"2080",159418
"5602","SRES A2","Alaska","Black Spruce",2090,"2090",159531
"5603","SRES A2","Alaska","Black Spruce",2091,"2090",160895
"5604","SRES A2","Alaska","Black Spruce",2092,"2090",158817
"5605","SRES A2","Alaska","Black Spruce",2093,"2090",158944
"5606","SRES A2","Alaska","Black Spruce",2094,"2090",159388
"5607","SRES A2","Alaska","Black Spruce",2095,"2090",156312
"5608","SRES A2","Alaska","Black Spruce",2096,"2090",155558
"5609","SRES A2","Alaska","Black Spruce",2097,"2090",155704
"5610","SRES A2","Alaska","Black Spruce",2098,"2090",144501
"5611","SRES A2","Alaska","Black Spruce",2099,"2090",143068
"5612","SRES A2","Alaska","Black Spruce",2100,"2100",140652
"5613","SRES A2","Alaska","Deciduous",2009,"2000",303551
"5614","SRES A2","Alaska","Deciduous",2010,"2010",301927
"5615","SRES A2","Alaska","Deciduous",2011,"2010",301133
"5616","SRES A2","Alaska","Deciduous",2012,"2010",299458
"5617","SRES A2","Alaska","Deciduous",2013,"2010",298731
"5618","SRES A2","Alaska","Deciduous",2014,"2010",297941
"5619","SRES A2","Alaska","Deciduous",2015,"2010",295973
"5620","SRES A2","Alaska","Deciduous",2016,"2010",296526
"5621","SRES A2","Alaska","Deciduous",2017,"2010",295310
"5622","SRES A2","Alaska","Deciduous",2018,"2010",293183
"5623","SRES A2","Alaska","Deciduous",2019,"2010",291953
"5624","SRES A2","Alaska","Deciduous",2020,"2020",290305
"5625","SRES A2","Alaska","Deciduous",2021,"2020",292253
"5626","SRES A2","Alaska","Deciduous",2022,"2020",291107
"5627","SRES A2","Alaska","Deciduous",2023,"2020",289378
"5628","SRES A2","Alaska","Deciduous",2024,"2020",287129
"5629","SRES A2","Alaska","Deciduous",2025,"2020",285907
"5630","SRES A2","Alaska","Deciduous",2026,"2020",286727
"5631","SRES A2","Alaska","Deciduous",2027,"2020",285049
"5632","SRES A2","Alaska","Deciduous",2028,"2020",285629
"5633","SRES A2","Alaska","Deciduous",2029,"2020",284201
"5634","SRES A2","Alaska","Deciduous",2030,"2030",286550
"5635","SRES A2","Alaska","Deciduous",2031,"2030",287946
"5636","SRES A2","Alaska","Deciduous",2032,"2030",310760
"5637","SRES A2","Alaska","Deciduous",2033,"2030",310089
"5638","SRES A2","Alaska","Deciduous",2034,"2030",308668
"5639","SRES A2","Alaska","Deciduous",2035,"2030",306983
"5640","SRES A2","Alaska","Deciduous",2036,"2030",305768
"5641","SRES A2","Alaska","Deciduous",2037,"2030",303538
"5642","SRES A2","Alaska","Deciduous",2038,"2030",307412
"5643","SRES A2","Alaska","Deciduous",2039,"2030",306646
"5644","SRES A2","Alaska","Deciduous",2040,"2040",304215
"5645","SRES A2","Alaska","Deciduous",2041,"2040",302750
"5646","SRES A2","Alaska","Deciduous",2042,"2040",304580
"5647","SRES A2","Alaska","Deciduous",2043,"2040",306280
"5648","SRES A2","Alaska","Deciduous",2044,"2040",304022
"5649","SRES A2","Alaska","Deciduous",2045,"2040",304723
"5650","SRES A2","Alaska","Deciduous",2046,"2040",302669
"5651","SRES A2","Alaska","Deciduous",2047,"2040",308717
"5652","SRES A2","Alaska","Deciduous",2048,"2040",308185
"5653","SRES A2","Alaska","Deciduous",2049,"2040",306481
"5654","SRES A2","Alaska","Deciduous",2050,"2050",304745
"5655","SRES A2","Alaska","Deciduous",2051,"2050",310589
"5656","SRES A2","Alaska","Deciduous",2052,"2050",310379
"5657","SRES A2","Alaska","Deciduous",2053,"2050",310854
"5658","SRES A2","Alaska","Deciduous",2054,"2050",310018
"5659","SRES A2","Alaska","Deciduous",2055,"2050",307047
"5660","SRES A2","Alaska","Deciduous",2056,"2050",307682
"5661","SRES A2","Alaska","Deciduous",2057,"2050",310847
"5662","SRES A2","Alaska","Deciduous",2058,"2050",310010
"5663","SRES A2","Alaska","Deciduous",2059,"2050",309162
"5664","SRES A2","Alaska","Deciduous",2060,"2060",310664
"5665","SRES A2","Alaska","Deciduous",2061,"2060",310813
"5666","SRES A2","Alaska","Deciduous",2062,"2060",308192
"5667","SRES A2","Alaska","Deciduous",2063,"2060",310160
"5668","SRES A2","Alaska","Deciduous",2064,"2060",319649
"5669","SRES A2","Alaska","Deciduous",2065,"2060",319494
"5670","SRES A2","Alaska","Deciduous",2066,"2060",317477
"5671","SRES A2","Alaska","Deciduous",2067,"2060",315830
"5672","SRES A2","Alaska","Deciduous",2068,"2060",324338
"5673","SRES A2","Alaska","Deciduous",2069,"2060",323887
